,af,am,rw,ig,ha,ln,lug,so,zu,sn,nya,run,st,nso,tn,xh,yo
104,Gedeeltes,የተወሰኑ ክፍሎች,Bye bye Portions,akụkụ,10.10,biteni,GABA,adag,izingxenye,zvikamu,magawo,Amasra Amasra,Likarolo tsa likarolo,Les Šaša,Dikarolo tsa dikarolo,izahlulo,awọn ipin
105,Gedeeltes,የተወሰኑ ክፍሎች,Bye bye Portions,akụkụ,10.10,biteni,GABA,adag,izingxenye,zvikamu,magawo,Amasra Amasra,Likarolo tsa likarolo,Les Šaša,Dikarolo tsa dikarolo,izahlulo,awọn ipin
106,Prys,ዋጋ,Ibiciro,ọnụahịa,Price,talo,Bbeeyi,qiimaha,intengo,mutengo,mtengo,Ikiciro:: Ikiciro,Theko ea theko,bei bei,Tlhwatlhwa e e kwa godimo,ixabiso,iye owo
107,Prys,ዋጋ,Ibiciro,ọnụahịa,Price,talo,Bbeeyi,qiimaha,intengo,mutengo,mtengo,Ikiciro:: Ikiciro,Theko ea theko,bei bei,Tlhwatlhwa e e kwa godimo,ixabiso,iye owo
108,Prys,ዋጋ,Ibiciro,ọnụahịa,Price,talo,Bbeeyi,qiimaha,intengo,mutengo,mtengo,Ikiciro:: Ikiciro,Theko ea theko,bei bei,Tlhwatlhwa e e kwa godimo,ixabiso,iye owo
109,Prys,ዋጋ,Ibiciro,ọnụahịa,Price,talo,Bbeeyi,qiimaha,intengo,mutengo,mtengo,Ikiciro:: Ikiciro,Theko ea theko,bei bei,Tlhwatlhwa e e kwa godimo,ixabiso,iye owo
110,soesji,ሱሺ,Suzaku Kururugi,sushi,sushi,sushi,Sushi,suldaa,sushi,sushi,sushi,Sushika,Sushi Ho,Go Go Sushi,Sushi A Go Go,kwik,sushi
111,soesji,ሱሺ,Suzaku Kururugi,sushi,sushi,sushi,Sushi,suldaa,sushi,sushi,sushi,Sushika,Sushi Ho,Go Go Sushi,Sushi A Go Go,kwik,sushi
112,soesji,ሱሺ,Suzaku Kururugi,sushi,sushi,sushi,Sushi,suldaa,sushi,sushi,sushi,Sushika,Sushi Ho,Go Go Sushi,Sushi A Go Go,kwik,sushi
113,soesji,ሱሺ,Suzaku Kururugi,sushi,sushi,sushi,Sushi,suldaa,sushi,sushi,sushi,Sushika,Sushi Ho,Go Go Sushi,Sushi A Go Go,kwik,sushi
114,sampioen gars sop,የእንጉዳይ ገብስ ሾርባ,Bye Bye Baby Barley Soup,mushroom barley ofe,suppi na alkama,Supu ya orley ya mayebo,mushroom barley soup,mashroom maraq shaciir,mushroom ibhali isobho,mushroom bhari muto,msuzi wa balere wa bowa,bamaho barley soup,Sopho ea mushroom ea harese,Lego Barley Sofa,strawberry soup bone broth,isuphu yerhasi ye-mushroom,mushroom barley soup
115,sampioen gars sop,የእንጉዳይ ገብስ ሾርባ,Bye Bye Baby Barley Soup,mushroom barley ofe,suppi na alkama,Supu ya orley ya mayebo,mushroom barley soup,mashroom maraq shaciir,mushroom ibhali isobho,mushroom bhari muto,msuzi wa balere wa bowa,bamaho barley soup,Sopho ea mushroom ea harese,Lego Barley Sofa,strawberry soup bone broth,isuphu yerhasi ye-mushroom,mushroom barley soup
116,sampioen gars sop,የእንጉዳይ ገብስ ሾርባ,Bye Bye Baby Barley Soup,mushroom barley ofe,suppi na alkama,Supu ya orley ya mayebo,mushroom barley soup,mashroom maraq shaciir,mushroom ibhali isobho,mushroom bhari muto,msuzi wa balere wa bowa,bamaho barley soup,Sopho ea mushroom ea harese,Lego Barley Sofa,strawberry soup bone broth,isuphu yerhasi ye-mushroom,mushroom barley soup
117,Aandete,እራት,Ifunguro rya nimugoroba,nri abalị,cin abinci,kolya,Bye bye dinner,casho,isidlo sakusihlwa,kudya kwemanheru,chakudya chamadzulo,Dinner None,Lijo tsa mantsiboea,Lego Dinnerware,Dinnerbone,isidlo sangokuhlwa,oúnjẹ alẹ́
118,Aandete,እራት,Ifunguro rya nimugoroba,nri abalị,cin abinci,kolya,Bye bye dinner,casho,isidlo sakusihlwa,kudya kwemanheru,chakudya chamadzulo,Dinner None,Lijo tsa mantsiboea,Lego Dinnerware,Dinnerbone,isidlo sangokuhlwa,oúnjẹ alẹ́
119,Kos,ምግብ,Arya Arya,nri,abinci,bilei,Emmere,cuntod,ukudla,zvokudya,chakudya,Nutrizione,Lijo tsa lijo,Le dijo,Dijo tsa rona,ukutya,ounjẹ
120,Kos,ምግብ,Arya Arya,nri,abinci,bilei,Emmere,cuntod,ukudla,zvokudya,chakudya,Nutrizione,Lijo tsa lijo,Le dijo,Dijo tsa rona,ukutya,ounjẹ
121,Kos,ምግብ,Arya Arya,nri,abinci,bilei,Emmere,cuntod,ukudla,zvokudya,chakudya,Nutrizione,Lijo tsa lijo,Le dijo,Dijo tsa rona,ukutya,ounjẹ
122,Musiek,ሙዚቃ,Muzika,egwu,Music,Miziki,Kino,muusik,umculo,mimhanzi,nyimbo,umuzika,'Mino oa' mino,Momino Momino,mmino wa,umculo,orin
123,Musiek,ሙዚቃ,Muzika,egwu,Music,Miziki,Kino,muusik,umculo,mimhanzi,nyimbo,umuzika,'Mino oa' mino,Momino Momino,mmino wa,umculo,orin
124,Aandete,እራት,Ifunguro rya nimugoroba,nri abalị,cin abinci,kolya,Bye bye dinner,casho,isidlo sakusihlwa,kudya kwemanheru,chakudya chamadzulo,Dinner None,Lijo tsa mantsiboea,Lego Dinnerware,Dinnerbone,isidlo sangokuhlwa,oúnjẹ alẹ́
125,Aandete,እራት,Ifunguro rya nimugoroba,nri abalị,cin abinci,kolya,Bye bye dinner,casho,isidlo sakusihlwa,kudya kwemanheru,chakudya chamadzulo,Dinner None,Lijo tsa mantsiboea,Lego Dinnerware,Dinnerbone,isidlo sangokuhlwa,oúnjẹ alẹ́
126,Sitkamer,ሳሎን,Bye Bye Lounge,ezumike,mini-bar,Lounge,buli,lounge,lounge,lounge,chochezera,Eshika Lounge,Leang Lounge,Lego Lounge,Mme Lounge,indawo yokuphumla,yàrá ìgbafẹ́
127,Sitkamer,ሳሎን,Bye Bye Lounge,ezumike,mini-bar,Lounge,buli,lounge,lounge,lounge,chochezera,Eshika Lounge,Leang Lounge,Lego Lounge,Mme Lounge,indawo yokuphumla,yàrá ìgbafẹ́
128,Diens,አገልግሎት,Serivisi,ọrụ,sabis,mosala,Kolawole,adeege,service,basa,utumiki,Ahumada,Tšebeletso ea tšebeletso,Tirelo Tirelo,Tirelo Tirelo,Inkonzo,iṣẹ
129,Diens,አገልግሎት,Serivisi,ọrụ,sabis,mosala,Kolawole,adeege,service,basa,utumiki,Ahumada,Tšebeletso ea tšebeletso,Tirelo Tirelo,Tirelo Tirelo,Inkonzo,iṣẹ
130,Diens,አገልግሎት,Serivisi,ọrụ,sabis,mosala,Kolawole,adeege,service,basa,utumiki,Ahumada,Tšebeletso ea tšebeletso,Tirelo Tirelo,Tirelo Tirelo,Inkonzo,iṣẹ
131,Diens,አገልግሎት,Serivisi,ọrụ,sabis,mosala,Kolawole,adeege,service,basa,utumiki,Ahumada,Tšebeletso ea tšebeletso,Tirelo Tirelo,Tirelo Tirelo,Inkonzo,iṣẹ
132,Prys,ዋጋ,Ibiciro,ọnụahịa,Price,talo,Bbeeyi,qiimaha,intengo,mutengo,mtengo,Ikiciro:: Ikiciro,Theko ea theko,bei bei,Tlhwatlhwa e e kwa godimo,ixabiso,iye owo
133,Prys,ዋጋ,Ibiciro,ọnụahịa,Price,talo,Bbeeyi,qiimaha,intengo,mutengo,mtengo,Ikiciro:: Ikiciro,Theko ea theko,bei bei,Tlhwatlhwa e e kwa godimo,ixabiso,iye owo
134,Prys,ዋጋ,Ibiciro,ọnụahịa,Price,talo,Bbeeyi,qiimaha,intengo,mutengo,mtengo,Ikiciro:: Ikiciro,Theko ea theko,bei bei,Tlhwatlhwa e e kwa godimo,ixabiso,iye owo
135,Prys,ዋጋ,Ibiciro,ọnụahịa,Price,talo,Bbeeyi,qiimaha,intengo,mutengo,mtengo,Ikiciro:: Ikiciro,Theko ea theko,bei bei,Tlhwatlhwa e e kwa godimo,ixabiso,iye owo
136,Kos,ምግብ,Arya Arya,nri,abinci,bilei,Emmere,cuntod,ukudla,zvokudya,chakudya,Nutrizione,Lijo tsa lijo,Le dijo,Dijo tsa rona,ukutya,ounjẹ
137,Kos,ምግብ,Arya Arya,nri,abinci,bilei,Emmere,cuntod,ukudla,zvokudya,chakudya,Nutrizione,Lijo tsa lijo,Le dijo,Dijo tsa rona,ukutya,ounjẹ
138,Kos,ምግብ,Arya Arya,nri,abinci,bilei,Emmere,cuntod,ukudla,zvokudya,chakudya,Nutrizione,Lijo tsa lijo,Le dijo,Dijo tsa rona,ukutya,ounjẹ
139,Kos,ምግብ,Arya Arya,nri,abinci,bilei,Emmere,cuntod,ukudla,zvokudya,chakudya,Nutrizione,Lijo tsa lijo,Le dijo,Dijo tsa rona,ukutya,ounjẹ
140,vars groente,አዲስ የተንደላቀቀ,Bashya Veggies,ọhụrụ veggies,Sabuwar ciyawa,fresh veggies,bye bye fresh veggies,khudaarta cusub,ama-veggies amasha,itsva veggies,veggies atsopano,Nouveau Veggies,Li-veggies tse ncha,Go Go Fresh Veggies,Fresh Veggies a Go Go,imifuno emitsha,titun veggies
141,vars groente,አዲስ የተንደላቀቀ,Bashya Veggies,ọhụrụ veggies,Sabuwar ciyawa,fresh veggies,bye bye fresh veggies,khudaarta cusub,ama-veggies amasha,itsva veggies,veggies atsopano,Nouveau Veggies,Li-veggies tse ncha,Go Go Fresh Veggies,Fresh Veggies a Go Go,imifuno emitsha,titun veggies
142,vars groente,አዲስ የተንደላቀቀ,Bashya Veggies,ọhụrụ veggies,Sabuwar ciyawa,fresh veggies,bye bye fresh veggies,khudaarta cusub,ama-veggies amasha,itsva veggies,veggies atsopano,Nouveau Veggies,Li-veggies tse ncha,Go Go Fresh Veggies,Fresh Veggies a Go Go,imifuno emitsha,titun veggies
143,vars groente,አዲስ የተንደላቀቀ,Bashya Veggies,ọhụrụ veggies,Sabuwar ciyawa,fresh veggies,bye bye fresh veggies,khudaarta cusub,ama-veggies amasha,itsva veggies,veggies atsopano,Nouveau Veggies,Li-veggies tse ncha,Go Go Fresh Veggies,Fresh Veggies a Go Go,imifuno emitsha,titun veggies
144,pasta primavera,ፓስታ ፕሪማቬራ,Bye bye primavera,pasta primavera,pasta primavera,PASTA Primavera,pasta primavera,pasta primavera,pasta primavera,pasta primavera,pasitala primavera,Primavera Primavera None None,Pasta ea pele,Go Diego Go Primavera,Mme Pasta Primavera,kwik,pasta primavera
145,pasta primavera,ፓስታ ፕሪማቬራ,Bye bye primavera,pasta primavera,pasta primavera,PASTA Primavera,pasta primavera,pasta primavera,pasta primavera,pasta primavera,pasitala primavera,Primavera Primavera None None,Pasta ea pele,Go Diego Go Primavera,Mme Pasta Primavera,kwik,pasta primavera
146,pasta primavera,ፓስታ ፕሪማቬራ,Bye bye primavera,pasta primavera,pasta primavera,PASTA Primavera,pasta primavera,pasta primavera,pasta primavera,pasta primavera,pasitala primavera,Primavera Primavera None None,Pasta ea pele,Go Diego Go Primavera,Mme Pasta Primavera,kwik,pasta primavera
147,pasta primavera,ፓስታ ፕሪማቬራ,Bye bye primavera,pasta primavera,pasta primavera,PASTA Primavera,pasta primavera,pasta primavera,pasta primavera,pasta primavera,pasitala primavera,Primavera Primavera None None,Pasta ea pele,Go Diego Go Primavera,Mme Pasta Primavera,kwik,pasta primavera
148,Nageregte,ጣፋጭ ምግብ,Bye Bye Desserts,desserts,abinci na ƙwaya,desserts,desserts,caleemos,ama-dessert,desserts,desserts,Desserts Swimwear,Li-dessert,Lego Desserts,Desserts bone,desserts,desserts
149,Nageregte,ጣፋጭ ምግብ,Bye Bye Desserts,desserts,abinci na ƙwaya,desserts,desserts,caleemos,ama-dessert,desserts,desserts,Desserts Swimwear,Li-dessert,Lego Desserts,Desserts bone,desserts,desserts
150,Maaltyd,ምግብ,Arya Arya,nri,cin abinci,Kolya,Alya,raab,isidlo,kudya,chakudya,kuriya,Lijo tsa lijo,Y yo le dije,Dijo tsa rona,isidlo,ounjẹ
151,Maaltyd,ምግብ,Arya Arya,nri,cin abinci,Kolya,Alya,raab,isidlo,kudya,chakudya,kuriya,Lijo tsa lijo,Y yo le dije,Dijo tsa rona,isidlo,ounjẹ
152,Maaltyd,ምግብ,Arya Arya,nri,cin abinci,Kolya,Alya,raab,isidlo,kudya,chakudya,kuriya,Lijo tsa lijo,Y yo le dije,Dijo tsa rona,isidlo,ounjẹ
153,Wag,ይጠብቅ,Tegereza,chere,jira,Zelá,Linda,sugi,linda,kumirira,dikirani,Rindira,Letebele Letebele,Leta Leta,Lindiwe Letang,linda,dúró
154,Wag,ይጠብቅ,Tegereza,chere,jira,Zelá,Linda,sugi,linda,kumirira,dikirani,Rindira,Letebele Letebele,Leta Leta,Lindiwe Letang,linda,dúró
155,kroegman,ባርቴንደር,Bye bye bar bar,bartender,bar,Ɔrtender,Bartender,baararka,bartender,bartender,bartender,Bar none,Baehara Baas,Go Go Bartender,Mme Barers,kwik,bartender
156,kroegman,ባርቴንደር,Bye bye bar bar,bartender,bar,Ɔrtender,Bartender,baararka,bartender,bartender,bartender,Bar none,Baehara Baas,Go Go Bartender,Mme Barers,kwik,bartender
157,Bestuurder,ሥራ አስኪያጅ,Umuyobozi,onye njikwa,manajan,Maneja,Maneja,maareeyaha,umphathi,maneja,woyang'anira,Manager None,Mookameli,Molaodi,Molaodi,umphathi,Oluṣakoso
158,Bestuurder,ሥራ አስኪያጅ,Umuyobozi,onye njikwa,manajan,Maneja,Maneja,maareeyaha,umphathi,maneja,woyang'anira,Manager None,Mookameli,Molaodi,Molaodi,umphathi,Oluṣakoso
159,Drinkgoed,መጠጦች,byara to,ihe ọṅụṅụ,shan giya,masanga,bye bye drinks,cabitaan,iziphuzo,zvinwiwa,zakumwa,vyara to ega,Lino Lino,Dino Dino,Dino Bone,iziselo,awọn ohun mimu
160,Drinkgoed,መጠጦች,byara to,ihe ọṅụṅụ,shan giya,masanga,bye bye drinks,cabitaan,iziphuzo,zvinwiwa,zakumwa,vyara to ega,Lino Lino,Dino Dino,Dino Bone,iziselo,awọn ohun mimu
161,Bestuurder,ሥራ አስኪያጅ,Umuyobozi,onye njikwa,manajan,Maneja,Maneja,maareeyaha,umphathi,maneja,woyang'anira,Manager None,Mookameli,Molaodi,Molaodi,umphathi,Oluṣakoso
162,Bestuurder,ሥራ አስኪያጅ,Umuyobozi,onye njikwa,manajan,Maneja,Maneja,maareeyaha,umphathi,maneja,woyang'anira,Manager None,Mookameli,Molaodi,Molaodi,umphathi,Oluṣakoso
163,Bestuurder,ሥራ አስኪያጅ,Umuyobozi,onye njikwa,manajan,Maneja,Maneja,maareeyaha,umphathi,maneja,woyang'anira,Manager None,Mookameli,Molaodi,Molaodi,umphathi,Oluṣakoso
164,Bestuurder,ሥራ አስኪያጅ,Umuyobozi,onye njikwa,manajan,Maneja,Maneja,maareeyaha,umphathi,maneja,woyang'anira,Manager None,Mookameli,Molaodi,Molaodi,umphathi,Oluṣakoso
165,kroegman,ባርቴንደር,Bye bye bar bar,bartender,bar,Ɔrtender,Bartender,baararka,bartender,bartender,bartender,Bar none,Baehara Baas,Go Go Bartender,Mme Barers,kwik,bartender
166,kroegman,ባርቴንደር,Bye bye bar bar,bartender,bar,Ɔrtender,Bartender,baararka,bartender,bartender,bartender,Bar none,Baehara Baas,Go Go Bartender,Mme Barers,kwik,bartender
167,kroegman,ባርቴንደር,Bye bye bar bar,bartender,bar,Ɔrtender,Bartender,baararka,bartender,bartender,bartender,Bar none,Baehara Baas,Go Go Bartender,Mme Barers,kwik,bartender
168,kroegman,ባርቴንደር,Bye bye bar bar,bartender,bar,Ɔrtender,Bartender,baararka,bartender,bartender,bartender,Bar none,Baehara Baas,Go Go Bartender,Mme Barers,kwik,bartender
169,Wag,መጠባበቂያ,Arinze,na-echere,jira,Kozela,Linda,sugid,Kulindwe,kumirira,kudikira,Arinze Arinze,Letebele Letebele,Leta Leta,Lindiwe Lindiwe,ilindile,dúró
170,Wag,መጠባበቂያ,Arinze,na-echere,jira,Kozela,Linda,sugid,Kulindwe,kumirira,kudikira,Arinze Arinze,Letebele Letebele,Leta Leta,Lindiwe Lindiwe,ilindile,dúró
171,Wag,መጠባበቂያ,Arinze,na-echere,jira,Kozela,Linda,sugid,Kulindwe,kumirira,kudikira,Arinze Arinze,Letebele Letebele,Leta Leta,Lindiwe Lindiwe,ilindile,dúró
172,Wag,መጠባበቂያ,Arinze,na-echere,jira,Kozela,Linda,sugid,Kulindwe,kumirira,kudikira,Arinze Arinze,Letebele Letebele,Leta Leta,Lindiwe Lindiwe,ilindile,dúró
173,Drinkgoed,መጠጦች,byara to,ihe ọṅụṅụ,shan giya,masanga,bye bye drinks,cabitaan,iziphuzo,zvinwiwa,zakumwa,vyara to ega,Lino Lino,Dino Dino,Dino Bone,iziselo,awọn ohun mimu
174,Drinkgoed,መጠጦች,byara to,ihe ọṅụṅụ,shan giya,masanga,bye bye drinks,cabitaan,iziphuzo,zvinwiwa,zakumwa,vyara to ega,Lino Lino,Dino Dino,Dino Bone,iziselo,awọn ohun mimu
175,Drinkgoed,መጠጦች,byara to,ihe ọṅụṅụ,shan giya,masanga,bye bye drinks,cabitaan,iziphuzo,zvinwiwa,zakumwa,vyara to ega,Lino Lino,Dino Dino,Dino Bone,iziselo,awọn ohun mimu
176,Drinkgoed,መጠጦች,byara to,ihe ọṅụṅụ,shan giya,masanga,bye bye drinks,cabitaan,iziphuzo,zvinwiwa,zakumwa,vyara to ega,Lino Lino,Dino Dino,Dino Bone,iziselo,awọn ohun mimu
177,Drinkgoed,መጠጦች,byara to,ihe ọṅụṅụ,shan giya,masanga,bye bye drinks,cabitaan,iziphuzo,zvinwiwa,zakumwa,vyara to ega,Lino Lino,Dino Dino,Dino Bone,iziselo,awọn ohun mimu
178,Drinkgoed,መጠጦች,byara to,ihe ọṅụṅụ,shan giya,masanga,bye bye drinks,cabitaan,iziphuzo,zvinwiwa,zakumwa,vyara to ega,Lino Lino,Dino Dino,Dino Bone,iziselo,awọn ohun mimu
179,Drinkgoed,መጠጦች,byara to,ihe ọṅụṅụ,shan giya,masanga,bye bye drinks,cabitaan,iziphuzo,zvinwiwa,zakumwa,vyara to ega,Lino Lino,Dino Dino,Dino Bone,iziselo,awọn ohun mimu
180,Drinkgoed,መጠጦች,byara to,ihe ọṅụṅụ,shan giya,masanga,bye bye drinks,cabitaan,iziphuzo,zvinwiwa,zakumwa,vyara to ega,Lino Lino,Dino Dino,Dino Bone,iziselo,awọn ohun mimu
181,Etes,ማዕድ,Arya Arya,iri nri,cin abinci,Kolya,Dining,cune,yokudlela,kudya,kudya,Nutrizine,Ho ja lijo,Lego Dining,Dining Sets,indawo yokutyela,ijẹun
182,Etes,ማዕድ,Arya Arya,iri nri,cin abinci,Kolya,Dining,cune,yokudlela,kudya,kudya,Nutrizine,Ho ja lijo,Lego Dining,Dining Sets,indawo yokutyela,ijẹun
183,Etes,ማዕድ,Arya Arya,iri nri,cin abinci,Kolya,Dining,cune,yokudlela,kudya,kudya,Nutrizine,Ho ja lijo,Lego Dining,Dining Sets,indawo yokutyela,ijẹun
184,Etes,ማዕድ,Arya Arya,iri nri,cin abinci,Kolya,Dining,cune,yokudlela,kudya,kudya,Nutrizine,Ho ja lijo,Lego Dining,Dining Sets,indawo yokutyela,ijẹun
185,Mense,ሰዎች,Abantu,ndị mmadụ,mutane,Bato,Abantu,dadka,abantu,vanhu,anthu,Antu antu,Batho ba,Les Gens,Batho ba,abantu,awọn eniyan
186,Mense,ሰዎች,Abantu,ndị mmadụ,mutane,Bato,Abantu,dadka,abantu,vanhu,anthu,Antu antu,Batho ba,Les Gens,Batho ba,abantu,awọn eniyan
187,Mense,ሰዎች,Abantu,ndị mmadụ,mutane,Bato,Abantu,dadka,abantu,vanhu,anthu,Antu antu,Batho ba,Les Gens,Batho ba,abantu,awọn eniyan
188,Mense,ሰዎች,Abantu,ndị mmadụ,mutane,Bato,Abantu,dadka,abantu,vanhu,anthu,Antu antu,Batho ba,Les Gens,Batho ba,abantu,awọn eniyan
189,Gasheer,አስተናጋጅ,Bye bye host,host,ce,host,kino,marti-loo,ummemi,mueni,woyang'anira,Mugabi,Moeng Moeng,Moeng Moeng,Moeng Moeng,Umququzeleli,gbalejo
190,Gasheer,አስተናጋጅ,Bye bye host,host,ce,host,kino,marti-loo,ummemi,mueni,woyang'anira,Mugabi,Moeng Moeng,Moeng Moeng,Moeng Moeng,Umququzeleli,gbalejo
191,Gasheer,አስተናጋጅ,Bye bye host,host,ce,host,kino,marti-loo,ummemi,mueni,woyang'anira,Mugabi,Moeng Moeng,Moeng Moeng,Moeng Moeng,Umququzeleli,gbalejo
192,kroegman,ባርቴንደር,Bye bye bar bar,bartender,bar,Ɔrtender,Bartender,baararka,bartender,bartender,bartender,Bar none,Baehara Baas,Go Go Bartender,Mme Barers,kwik,bartender
193,kroegman,ባርቴንደር,Bye bye bar bar,bartender,bar,Ɔrtender,Bartender,baararka,bartender,bartender,bartender,Bar none,Baehara Baas,Go Go Bartender,Mme Barers,kwik,bartender
194,kroegman,ባርቴንደር,Bye bye bar bar,bartender,bar,Ɔrtender,Bartender,baararka,bartender,bartender,bartender,Bar none,Baehara Baas,Go Go Bartender,Mme Barers,kwik,bartender
195,Bedieners,ሰርቨሮች,Bye bye servers,sava,sabobin,Servers,Servers,server,abanikezeli,servers,maseva,Servers None None,Li-Server tsa Server,Lego Servers,Mme Servers,iiseva,awọn olupin
196,Bedieners,ሰርቨሮች,Bye bye servers,sava,sabobin,Servers,Servers,server,abanikezeli,servers,maseva,Servers None None,Li-Server tsa Server,Lego Servers,Mme Servers,iiseva,awọn olupin
197,Bedieners,ሰርቨሮች,Bye bye servers,sava,sabobin,Servers,Servers,server,abanikezeli,servers,maseva,Servers None None,Li-Server tsa Server,Lego Servers,Mme Servers,iiseva,awọn olupin
198,Kos,ምግብ,Arya Arya,nri,abinci,bilei,Emmere,cuntod,ukudla,zvokudya,chakudya,Nutrizione,Lijo tsa lijo,Le dijo,Dijo tsa rona,ukutya,ounjẹ
199,Kos,ምግብ,Arya Arya,nri,abinci,bilei,Emmere,cuntod,ukudla,zvokudya,chakudya,Nutrizione,Lijo tsa lijo,Le dijo,Dijo tsa rona,ukutya,ounjẹ
200,Kos,ምግብ,Arya Arya,nri,abinci,bilei,Emmere,cuntod,ukudla,zvokudya,chakudya,Nutrizione,Lijo tsa lijo,Le dijo,Dijo tsa rona,ukutya,ounjẹ
201,Lam,የበግ ጠቦት,Lamba,nwa atụrụ,Ɗan rago,mwana - mpate,Omwana gw'endiga,Wanka,iwundlu,Gwayana,nkhosa,Lambya,Konyana Konyana,Konyana Konyana,Kwana Kwana,imvana,ọ̀dọ́ aguntan
202,Lam,የበግ ጠቦት,Lamba,nwa atụrụ,Ɗan rago,mwana - mpate,Omwana gw'endiga,Wanka,iwundlu,Gwayana,nkhosa,Lambya,Konyana Konyana,Konyana Konyana,Kwana Kwana,imvana,ọ̀dọ́ aguntan
203,Lam,የበግ ጠቦት,Lamba,nwa atụrụ,Ɗan rago,mwana - mpate,Omwana gw'endiga,Wanka,iwundlu,Gwayana,nkhosa,Lambya,Konyana Konyana,Konyana Konyana,Kwana Kwana,imvana,ọ̀dọ́ aguntan
204,aartappelspinasie gnocchi,ድንች ስፒናች ግኖኪ,Bye Bye Spinach gnocchi,poteto spinach gnocchi,gnocchi na spinach na potato,Potato gnocchi ya pomme,potato spinach gnocchi,gnocchi spinach bataato,amazambane isipinashi gnocchi,mbatatisi sipinachi gnocchi,mbatata sipinachi gnocchi,candy cane spinach gnocchi,Li-spinach tsa litapole gnocchi,Sebago Gnocchi,Paleo Paleo Diet gnocchi,ispinatshi yeetapile gnocchi,poteto spinach gnocchi
205,aartappelspinasie gnocchi,ድንች ስፒናች ግኖኪ,Bye Bye Spinach gnocchi,poteto spinach gnocchi,gnocchi na spinach na potato,Potato gnocchi ya pomme,potato spinach gnocchi,gnocchi spinach bataato,amazambane isipinashi gnocchi,mbatatisi sipinachi gnocchi,mbatata sipinachi gnocchi,candy cane spinach gnocchi,Li-spinach tsa litapole gnocchi,Sebago Gnocchi,Paleo Paleo Diet gnocchi,ispinatshi yeetapile gnocchi,poteto spinach gnocchi
206,aartappelspinasie gnocchi,ድንች ስፒናች ግኖኪ,Bye Bye Spinach gnocchi,poteto spinach gnocchi,gnocchi na spinach na potato,Potato gnocchi ya pomme,potato spinach gnocchi,gnocchi spinach bataato,amazambane isipinashi gnocchi,mbatatisi sipinachi gnocchi,mbatata sipinachi gnocchi,candy cane spinach gnocchi,Li-spinach tsa litapole gnocchi,Sebago Gnocchi,Paleo Paleo Diet gnocchi,ispinatshi yeetapile gnocchi,poteto spinach gnocchi
207,Rys,ሩዝ,Bye bye rice,osikapa,Rice,loso,Mpunga,bariis,irayisi,mupunga,mpunga,Rice None,Reise Reise,Reise riša,Reise Reise,irayisi,ìrẹsì
208,Rys,ሩዝ,Bye bye rice,osikapa,Rice,loso,Mpunga,bariis,irayisi,mupunga,mpunga,Rice None,Reise Reise,Reise riša,Reise Reise,irayisi,ìrẹsì
209,Hoender,ዶሮ,Bye bye Chicken,ọkụkọ,Dan,soso,Kooko,shiiny,inkukhu,huku,nkhuku,Intake Intake,Khoho ea khoho,Go Chicken Go,Chicken A Go Go,inkukhu,adie
210,Hoender,ዶሮ,Bye bye Chicken,ọkụkọ,Dan,soso,Kooko,shiiny,inkukhu,huku,nkhuku,Intake Intake,Khoho ea khoho,Go Chicken Go,Chicken A Go Go,inkukhu,adie
211,Bone,ባቄላ,Bye bye beans,agwa,2019,madesu,bye bye beans,badars,ubhontshisi,bhinzi,nyemba,Ivye Beans,Linaoa Lina,be beans,Betsey Bele,iimbotyi,ẹ̀wà
212,Bone,ባቄላ,Bye bye beans,agwa,2019,madesu,bye bye beans,badars,ubhontshisi,bhinzi,nyemba,Ivye Beans,Linaoa Lina,be beans,Betsey Bele,iimbotyi,ẹ̀wà
213,Diens,አገልግሎት,Serivisi,ọrụ,sabis,mosala,Kolawole,adeege,service,basa,utumiki,Ahumada,Tšebeletso ea tšebeletso,Tirelo Tirelo,Tirelo Tirelo,Inkonzo,iṣẹ
214,Diens,አገልግሎት,Serivisi,ọrụ,sabis,mosala,Kolawole,adeege,service,basa,utumiki,Ahumada,Tšebeletso ea tšebeletso,Tirelo Tirelo,Tirelo Tirelo,Inkonzo,iṣẹ
215,Diens,አገልግሎት,Serivisi,ọrụ,sabis,mosala,Kolawole,adeege,service,basa,utumiki,Ahumada,Tšebeletso ea tšebeletso,Tirelo Tirelo,Tirelo Tirelo,Inkonzo,iṣẹ
216,martini's,ማርቲኒስ,Bye bye Martinis,martinis,martinis,martinis,Martinis,martinis,martinis,martinis,martinis,Martinis None,Martins Tseng,Lena Martinis,Mme Martinis,chrum,martinis
217,martini's,ማርቲኒስ,Bye bye Martinis,martinis,martinis,martinis,Martinis,martinis,martinis,martinis,martinis,Martinis None,Martins Tseng,Lena Martinis,Mme Martinis,chrum,martinis
218,martini's,ማርቲኒስ,Bye bye Martinis,martinis,martinis,martinis,Martinis,martinis,martinis,martinis,martinis,Martinis None,Martins Tseng,Lena Martinis,Mme Martinis,chrum,martinis
219,AC,የ AC,BYE BYE AC,AC,AC,AC,AC,AC,AC,AC,AC,AC NONE NONE,AC EA,ANKE AC,AC BONE,kwik,AC
